label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.5757607221603394,0.8413821458816528,4.840112310944278e-09,0.586776614189148,0.6400002241134644,0.05898239091038704,0.6278567910194397,0.49172836542129517,0.0799124464392662,0.6825833916664124,0.41143596172332764,0.09204606711864471,0.7229491472244263,0.43710339069366455,0.10633218288421631,0.7236246466636658,0.4819442331790924,0.03435549885034561,0.8107158541679382,0.49706822633743286,0.07488732039928436,0.7882073521614075,0.5352314710617065,0.11344317346811295,0.7528973817825317,0.5466678738594055,0.13527680933475494,0.754963755607605,0.5896915197372437,0.009011971764266491,0.8259140849113464,0.5910110473632812,0.056033656001091,0.8006314039230347,0.6190974116325378,0.09339232742786407,0.7653267979621887,0.6358734965324402,0.1122136116027832,0.7720586657524109,0.7052052021026611,-0.006439894903451204,0.8243198394775391,0.6871427297592163,0.04468145594000816,0.7977182269096375,0.7112641930580139,0.07965804636478424,0.7648858428001404,0.7232666015625,0.09355306625366211,0.7790631651878357,0.8123394250869751,-0.018231723457574844,0.8097618818283081,0.776553750038147,0.028857510536909103,0.7834224700927734,0.7946358919143677,0.05975588038563728,0.7562241554260254,0.8115514516830444,0.07636100053787231
0,0.5758788585662842,0.8407917618751526,4.4491010875447046e-09,0.5857112407684326,0.6388007998466492,0.05889802798628807,0.6251680850982666,0.49143674969673157,0.08052489161491394,0.6794179081916809,0.41169896721839905,0.09327854216098785,0.718445360660553,0.4391632080078125,0.10826395452022552,0.7244181036949158,0.4826800525188446,0.03802882134914398,0.8089485764503479,0.5006327629089355,0.07931382954120636,0.7859721779823303,0.5385098457336426,0.11735589802265167,0.7500377893447876,0.5493105053901672,0.13875532150268555,0.7561135292053223,0.5902681350708008,0.013086223974823952,0.8232712745666504,0.5944518446922302,0.06100042164325714,0.7979105710983276,0.6215789318084717,0.09731277078390121,0.7623311877250671,0.6375792026519775,0.11525148898363113,0.7723233699798584,0.7061761021614075,-0.0021825898438692093,0.8198996782302856,0.6892266273498535,0.049276623874902725,0.7933691740036011,0.7136022448539734,0.08289593458175659,0.760611355304718,0.7262983918190002,0.0959123894572258,0.7781314849853516,0.8141404986381531,-0.013824790716171265,0.8063610792160034,0.7781868577003479,0.03301747888326645,0.7806589007377625,0.7955729365348816,0.0629224181175232,0.7537117004394531,0.8119402527809143,0.07887174934148788
0,0.5733441114425659,0.8437871932983398,4.032282507893115e-09,0.581466555595398,0.6400778889656067,0.061072804033756256,0.6216268539428711,0.4936632513999939,0.0858902558684349,0.6784277558326721,0.4142587184906006,0.10167419165372849,0.7186418771743774,0.43814653158187866,0.11974489688873291,0.7261766791343689,0.4837836027145386,0.04713515564799309,0.8058751821517944,0.5013766288757324,0.09292430430650711,0.7812653183937073,0.5384707450866699,0.1315968930721283,0.7450243234634399,0.5502309203147888,0.15261593461036682,0.7587535977363586,0.5892095565795898,0.0226276982575655,0.8171278834342957,0.5942625403404236,0.07513710111379623,0.792068600654602,0.6198013424873352,0.10974553972482681,0.7575268745422363,0.6361572742462158,0.12557505071163177,0.7750741243362427,0.7038092613220215,0.007948591373860836,0.81402188539505,0.6874249577522278,0.06310034543275833,0.7886521220207214,0.7108935713768005,0.09380456805229187,0.7567782998085022,0.7243903279304504,0.10400298982858658,0.7811586856842041,0.8112739324569702,-0.002869339194148779,0.8053394556045532,0.7761454582214355,0.045719798654317856,0.7800057530403137,0.7921575307846069,0.07393171638250351,0.7529155015945435,0.8080211281776428,0.08817539364099503
0,0.5684487819671631,0.8388894200325012,2.3290813722098846e-09,0.5799031853675842,0.636633574962616,0.06068235635757446,0.6223828792572021,0.49754711985588074,0.08906195312738419,0.6784618496894836,0.4238343834877014,0.10755784064531326,0.7163817286491394,0.4521898031234741,0.12816937267780304,0.7405996918678284,0.4962077736854553,0.06679032742977142,0.7976838946342468,0.5239257216453552,0.11682242155075073,0.7697315216064453,0.5608844757080078,0.15140049159526825,0.7334831953048706,0.5713874101638794,0.16864268481731415,0.7709589600563049,0.5987183451652527,0.0430513434112072,0.8017790913581848,0.6161561012268066,0.10008169710636139,0.7744296789169312,0.6436121463775635,0.12762197852134705,0.7420510053634644,0.6561490297317505,0.13748076558113098,0.7839619517326355,0.710466206073761,0.028006291016936302,0.8003414869308472,0.705720067024231,0.08683796226978302,0.7749922275543213,0.7280763387680054,0.10976476967334747,0.7448265552520752,0.7387567162513733,0.1133701279759407,0.7863953113555908,0.8143423199653625,0.01637633517384529,0.7997468113899231,0.7917177081108093,0.06729795038700104,0.7757612466812134,0.8066273927688599,0.09123334288597107,0.7497823238372803,0.8194559812545776,0.10125361382961273
0,0.5689731240272522,0.8407543897628784,1.2460045217821403e-09,0.5817459225654602,0.6362388134002686,0.05928334966301918,0.6257907748222351,0.49924784898757935,0.09053590893745422,0.6820592880249023,0.4320864677429199,0.11273051798343658,0.7190775871276855,0.47300106287002563,0.13715998828411102,0.7499897480010986,0.5108643770217896,0.07251263409852982,0.7930876612663269,0.5376033186912537,0.12626084685325623,0.764038622379303,0.5704545974731445,0.16142751276493073,0.7285747528076172,0.582167387008667,0.17892983555793762,0.7797619700431824,0.613328754901886,0.05221104994416237,0.7989735007286072,0.626254677772522,0.11313256621360779,0.7695488333702087,0.6495446562767029,0.14020225405693054,0.7368392944335938,0.6629733443260193,0.14945518970489502,0.7907148003578186,0.7241171002388,0.040386684238910675,0.7963055968284607,0.7166383266448975,0.1024947315454483,0.7695275545120239,0.7347531914710999,0.12263860553503036,0.7400689125061035,0.7458220720291138,0.12397154420614243,0.7897946238517761,0.8273486495018005,0.03190632909536362,0.7958945035934448,0.8047666549682617,0.08477026969194412,0.7717812061309814,0.816213846206665,0.1066097542643547,0.7467812299728394,0.8281049728393555,0.11485126614570618
0,0.5763043761253357,0.837661623954773,1.0524732196870445e-09,0.5857369899749756,0.6312403082847595,0.05137551948428154,0.629623293876648,0.49862542748451233,0.08019831776618958,0.68784499168396,0.4401451349258423,0.10149675607681274,0.7226583361625671,0.4838119149208069,0.12501035630702972,0.7567448019981384,0.5216714143753052,0.06685713678598404,0.7883992791175842,0.5522106289863586,0.11861217021942139,0.7571301460266113,0.5839406847953796,0.1515955775976181,0.7224158644676208,0.5946301817893982,0.16769453883171082,0.7856463193893433,0.6243762373924255,0.0499727800488472,0.7954206466674805,0.6433489918708801,0.10933348536491394,0.7647531628608704,0.6646311283111572,0.13394740223884583,0.7320203185081482,0.674511194229126,0.1411941647529602,0.7939456701278687,0.7347239851951599,0.040765244513750076,0.7910711169242859,0.7331598997116089,0.10043530911207199,0.7634602785110474,0.7487519979476929,0.11713854223489761,0.7336187958717346,0.7553907632827759,0.116312675178051,0.7899940013885498,0.8366221785545349,0.034332484006881714,0.7899631261825562,0.8207410573959351,0.08455602824687958,0.7663701772689819,0.8287542462348938,0.1031375452876091,0.7420583963394165,0.8341238498687744,0.1091170608997345
0,0.5869879722595215,0.8319085836410522,1.2630807511015973e-09,0.586493968963623,0.6320005059242249,0.051866620779037476,0.6277226805686951,0.4990535378456116,0.08299606293439865,0.6861457824707031,0.4354373812675476,0.10687001049518585,0.7235504388809204,0.4621000289916992,0.13359332084655762,0.7497552633285522,0.5156033039093018,0.07526198774576187,0.7944731712341309,0.5351712703704834,0.12963919341564178,0.7675477862358093,0.5628942847251892,0.16731087863445282,0.7323906421661377,0.5754678249359131,0.18714208900928497,0.7808403968811035,0.6175813674926758,0.0601794458925724,0.8024340271949768,0.6291091442108154,0.12000235915184021,0.775314450263977,0.6503350734710693,0.1474941521883011,0.7452985644340515,0.6632853150367737,0.1590520441532135,0.7905803918838501,0.7269386649131775,0.05198109522461891,0.7973906993865967,0.7212947010993958,0.1083856076002121,0.771955132484436,0.738621175289154,0.12643204629421234,0.7440310716629028,0.7487053275108337,0.12957078218460083,0.7891877889633179,0.8286728262901306,0.04710866138339043,0.7940412759780884,0.8062951564788818,0.09408573806285858,0.7697548866271973,0.8178207874298096,0.1132565438747406,0.7454899549484253,0.8296049237251282,0.12184445559978485
0,0.5800669193267822,0.8343658447265625,2.8967412912805912e-09,0.5862330198287964,0.6409444212913513,0.0512004978954792,0.6302458047866821,0.4995037913322449,0.07482357323169708,0.6877500414848328,0.42656901478767395,0.09180765599012375,0.7265109419822693,0.45086243748664856,0.11164554208517075,0.7331246137619019,0.5039734840393066,0.04175456613302231,0.8081913590431213,0.514370322227478,0.08685491234064102,0.7838056087493896,0.5442976951599121,0.12737056612968445,0.7479644417762756,0.5541741847991943,0.1504470258951187,0.763036847114563,0.6116043329238892,0.02365449070930481,0.81981360912323,0.6072050333023071,0.07349973917007446,0.7958170175552368,0.6300537586212158,0.10918252170085907,0.7630223035812378,0.646300196647644,0.1277730017900467,0.7755914926528931,0.7248268723487854,0.014193262904882431,0.8151773810386658,0.7049787044525146,0.06474237143993378,0.7906502485275269,0.723839282989502,0.09450776129961014,0.7603608965873718,0.7357620596885681,0.10649821907281876,0.7785885334014893,0.8298977613449097,0.008161879144608974,0.8025406002998352,0.7921174168586731,0.05246977135539055,0.7799208760261536,0.8049721717834473,0.07852181792259216,0.755611777305603,0.8206278085708618,0.09285900741815567
0,0.5798782706260681,0.8341809511184692,3.894348399313685e-09,0.5870103240013123,0.6376953125,0.052539702504873276,0.6276938319206238,0.4934283494949341,0.07368016242980957,0.6843680739402771,0.4169846475124359,0.08777463436126709,0.7245621085166931,0.4439363181591034,0.10492939502000809,0.727737307548523,0.49657654762268066,0.03585706278681755,0.807559072971344,0.5016846656799316,0.07824549823999405,0.7834078073501587,0.5338325500488281,0.11860287934541702,0.7469019293785095,0.5464197993278503,0.1419520229101181,0.7576801180839539,0.6045118570327759,0.015704670920968056,0.82061368227005,0.5991657972335815,0.06329574435949326,0.7966986298561096,0.6221676468849182,0.10040877759456635,0.7627197504043579,0.6386973261833191,0.12008555233478546,0.771235466003418,0.7184244394302368,0.0045481096021831036,0.8169850707054138,0.6959871649742126,0.05416525900363922,0.792083740234375,0.714255690574646,0.08691056072711945,0.7606182098388672,0.7261300683021545,0.10082187503576279,0.775376558303833,0.8232914209365845,-0.0031434393022209406,0.8045808672904968,0.7830207943916321,0.041247475892305374,0.7809222936630249,0.7957099676132202,0.06973730027675629,0.7549134492874146,0.8116865158081055,0.08576615154743195
0,0.5799742341041565,0.835860013961792,4.147739485205193e-09,0.5868347883224487,0.6396946907043457,0.05477448180317879,0.6267162561416626,0.49499478936195374,0.07393936812877655,0.6810023784637451,0.4156947135925293,0.08604127168655396,0.7198840975761414,0.43529748916625977,0.10090659558773041,0.7222981452941895,0.4901963770389557,0.025203770026564598,0.8093852996826172,0.4952881932258606,0.06481141597032547,0.786765456199646,0.5288044810295105,0.10584628582000732,0.7513883113861084,0.5421072244644165,0.13007710874080658,0.7527717351913452,0.5993592143058777,0.0032313161063939333,0.8240197896957397,0.5934244394302368,0.04830963909626007,0.7993690371513367,0.6167299151420593,0.0887250080704689,0.7645821571350098,0.6345733404159546,0.1108454093337059,0.7683480381965637,0.7149403095245361,-0.008790734224021435,0.8217422366142273,0.6919482350349426,0.03990975767374039,0.7952980995178223,0.7101485133171082,0.07719974219799042,0.7629706859588623,0.7219721674919128,0.0940360352396965,0.7744335532188416,0.8216632604598999,-0.017099037766456604,0.8074318766593933,0.7803660035133362,0.02735203690826893,0.7823366522789001,0.7939722537994385,0.05870605632662773,0.7558645606040955,0.8111171722412109,0.07681229710578918
0,0.5751070380210876,0.827088475227356,4.846644863221172e-09,0.5921143889427185,0.6355876326560974,0.05079251900315285,0.6344431042671204,0.4866177439689636,0.0524824857711792,0.6866968274116516,0.40567922592163086,0.04656786471605301,0.7253211736679077,0.42974793910980225,0.043515753000974655,0.7050855755805969,0.482685387134552,-0.02377370372414589,0.8134840726852417,0.48813772201538086,-0.007087485399097204,0.7889084219932556,0.52618008852005,0.028501098975539207,0.7471740245819092,0.5352494716644287,0.05118456855416298,0.7318978905677795,0.5997289419174194,-0.053776487708091736,0.8361206650733948,0.5934312343597412,-0.035102467983961105,0.8051740527153015,0.6210173964500427,0.009542843326926231,0.7627283334732056,0.6308441162109375,0.038111791014671326,0.750755786895752,0.7220218181610107,-0.07247344404459,0.8363043069839478,0.6978782415390015,-0.041286222636699677,0.8051935434341431,0.7218179702758789,0.00951808225363493,0.7664623856544495,0.7316207885742188,0.037632957100868225,0.761989951133728,0.8361527323722839,-0.08815153688192368,0.8206052780151367,0.7980393767356873,-0.05152951925992966,0.7913315296173096,0.814995288848877,-0.011301695369184017,0.7593405842781067,0.8298982381820679,0.01403688732534647
0,0.5751866102218628,0.8445735573768616,6.528571461217325e-09,0.5932013988494873,0.6597791910171509,0.038101114332675934,0.6352376937866211,0.4948899745941162,0.024872392416000366,0.6890332102775574,0.4037344753742218,0.005161954555660486,0.7342399954795837,0.426101416349411,-0.010930938646197319,0.6824700832366943,0.4980766773223877,-0.06124669313430786,0.8104148507118225,0.49112099409103394,-0.06483785808086395,0.7898061275482178,0.5367505550384521,-0.03410883620381355,0.7449389696121216,0.5538362264633179,-0.012278205715119839,0.7062602639198303,0.6141321659088135,-0.09234370291233063,0.8401804566383362,0.5991047620773315,-0.099680595099926,0.8084325194358826,0.6378570199012756,-0.05643024668097496,0.7595426440238953,0.6506334543228149,-0.02346029318869114,0.726932942867279,0.7346019148826599,-0.112610824406147,0.8408139944076538,0.7047009468078613,-0.10405168682336807,0.8089708685874939,0.7350713014602661,-0.04912138357758522,0.7631921768188477,0.7480931282043457,-0.012957374565303326,0.7428590059280396,0.8492880463600159,-0.13065014779567719,0.8221390247344971,0.8118491172790527,-0.10865320265293121,0.7931321263313293,0.8328316807746887,-0.06647023558616638,0.7561945915222168,0.8491359949111938,-0.03654474392533302
0,0.5735792517662048,0.8537873029708862,5.817424764131829e-09,0.5913128852844238,0.6759054064750671,0.03433573618531227,0.6305575370788574,0.5038532018661499,0.012668582610785961,0.6814281940460205,0.40687131881713867,-0.014696486294269562,0.7302454710006714,0.4179360270500183,-0.03820737451314926,0.6633420586585999,0.5134446024894714,-0.08604490756988525,0.8067947626113892,0.4905381202697754,-0.09845378249883652,0.7860779166221619,0.5245732069015503,-0.06939046084880829,0.7391621470451355,0.5392875671386719,-0.04770868644118309,0.6848414540290833,0.6346233487129211,-0.1187826544046402,0.8353406190872192,0.5968169569969177,-0.1366463601589203,0.8057751655578613,0.6244117617607117,-0.09192158281803131,0.7564114332199097,0.6427578330039978,-0.056567683815956116,0.7068338990211487,0.7539297938346863,-0.13956740498542786,0.8378722071647644,0.7032495737075806,-0.13888397812843323,0.8074336647987366,0.7255711555480957,-0.07737759500741959,0.7608644366264343,0.7449031472206116,-0.035362813621759415,0.7268791794776917,0.8644909262657166,-0.15827994048595428,0.8242311477661133,0.808876097202301,-0.143131822347641,0.7972729206085205,0.8238906264305115,-0.09702719002962112,0.7589477300643921,0.8470137715339661,-0.06299406290054321
